Jimmy Choo Man for Men - 50ml Eau de Toilette	34.99	http://argos.scene7.com/is/image/Argos/3824135_R_SET?$Listers$	3	[{"author":"Casie","text":"great price, great fit, great brand. purchased a Jimmy Choo Man for Men - 50ml Eau de Toilette for my husband who then had me purchase again for a co-worker for secret santa.","rating":1.1,"date":1458738734722},{"author":"Stephenie","text":"This Jimmy Choo Man for Men - 50ml Eau de Toilette is amazing. I didn't follow the normal instruction though and I think it works better. Jimmy Choo Man for Men - 50ml Eau de Toilette is absolutely amazing stuff.","rating":4.5,"date":1458738734722},{"author":"Katelyn","text":"This Jimmy Choo Man for Men - 50ml Eau de Toilette was fantastic. I have never been so happy with a product before in my life as I was with the Jimmy Choo Man for Men - 50ml Eau de Toilette","rating":2.1,"date":1458738734722}]	On its release last year, the Jimmy Choo Man for Men - 50ml Eau de Toilette was met with universal acclaim from both the press and from fans of the brand. Featuring all the latest technologies in its field, it has proved resilient to rival products that have since been released.	1
Joop Homme for Men - 75ml Aftershave	15.23	http://argos.scene7.com/is/image/Argos/4389442_R_SET?$Listers$	3	[{"author":"Stefanie","text":"Bought the same size as the one it was replacing but I think the new Joop Homme for Men - 75ml Aftershave is smaller than it used to be.","rating":2.6,"date":1458738734722},{"author":"Wan","text":"Not expected as what it is on the picture.. disappointed by the Joop Homme for Men - 75ml Aftershave","rating":2.9,"date":1458738734722},{"author":"Stephenie","text":"Great fit and solid product, bravo Joop Homme for Men - 75ml Aftershave","rating":4.5,"date":1458738734722}]	Perfect for individuals OR families, this product , the Joop Homme for Men - 75ml Aftershave, is an absolute bargain at £15.23. It is extremely reliable, made with high quality materials, and comes with a 5-year quality guarantee.	2
Jean Paul Gaultier Le Male for Men - 75ml Eau de Toilette	29.99	http://argos.scene7.com/is/image/Argos/4380214_R_SET?$Listers$	4	[{"author":"Emmett","text":"Great fit and solid product, bravo Jean Paul Gaultier Le Male for Men - 75ml Eau de Toilette","rating":2.9,"date":1458738734722},{"author":"Kymberly","text":"Bought the same size as the one it was replacing but I think the new Jean Paul Gaultier Le Male for Men - 75ml Eau de Toilette is smaller than it used to be.","rating":4.5,"date":1458738734722},{"author":"Junita","text":"This Jean Paul Gaultier Le Male for Men - 75ml Eau de Toilette was fantastic. I have never been so happy with a product before in my life as I was with the Jean Paul Gaultier Le Male for Men - 75ml Eau de Toilette","rating":4,"date":1458738734722}]	Perfect for individuals OR families, this product , the Jean Paul Gaultier Le Male for Men - 75ml Eau de Toilette, is an absolute bargain at £29.99. It is extremely reliable, made with high quality materials, and comes with a 5-year quality guarantee.	3
5 Piece Men's Fragrance Gift Set	19.99	http://argos.scene7.com/is/image/Argos/4381653_R_SET?$Listers$	4	[{"author":"Sasha","text":"great price, great fit, great brand. purchased a 5 Piece Men's Fragrance Gift Set for my husband who then had me purchase again for a co-worker for secret santa.","rating":4.3,"date":1458738734722},{"author":"Hsiu","text":"Bought the same size as the one it was replacing but I think the new 5 Piece Men's Fragrance Gift Set is smaller than it used to be.","rating":3.4,"date":1458738734722},{"author":"Wan","text":"This 5 Piece Men's Fragrance Gift Set was fantastic. I have never been so happy with a product before in my life as I was with the 5 Piece Men's Fragrance Gift Set","rating":5,"date":1458738734722}]	The 5 Piece Men's Fragrance Gift Set is the latest in a line of quality products from this manufacturer, and it is no disappointment. Fans of the 19.99 BETA will love its fully fledged new successor.	4
Paco Rabanne Invictus for Men - 50ml Eau de Toilette	39.5	http://argos.scene7.com/is/image/Argos/3564385_R_SET?$Listers$	3	[{"author":"Emmett","text":"Bought the same size as the one it was replacing but I think the new Paco Rabanne Invictus for Men - 50ml Eau de Toilette is smaller than it used to be.","rating":3.3,"date":1458738734722},{"author":"Marcella","text":"This is a good attempt at a difficult balance - the Paco Rabanne Invictus for Men - 50ml Eau de Toilette has lots of learning opportunities - how do they fit so much in the space available?","rating":1.7,"date":1458738734722},{"author":"Dotty","text":"Great fit and solid product, bravo Paco Rabanne Invictus for Men - 50ml Eau de Toilette","rating":3.3,"date":1458738734722}]	The Paco Rabanne Invictus for Men - 50ml Eau de Toilette is the latest in a line of quality products from this manufacturer, and it is no disappointment. Fans of the 39.5 BETA will love its fully fledged new successor.	2
Diesel Only the Brave Tattoo for Men - 50ml Eau de Toilette	37.99	http://argos.scene7.com/is/image/Argos/2465272_R_SET?$Listers$	2	[{"author":"Marine","text":"This is a good attempt at a difficult balance - the Diesel Only the Brave Tattoo for Men - 50ml Eau de Toilette has lots of learning opportunities - how do they fit so much in the space available?","rating":3.1,"date":1458738734722},{"author":"Hsiu","text":"This is a good attempt at a difficult balance - the Diesel Only the Brave Tattoo for Men - 50ml Eau de Toilette has lots of learning opportunities - how do they fit so much in the space available?","rating":1,"date":1458738734722},{"author":"Kitty","text":"This is a good attempt at a difficult balance - the Diesel Only the Brave Tattoo for Men - 50ml Eau de Toilette has lots of learning opportunities - how do they fit so much in the space available?","rating":3.1,"date":1458738734722}]	Perfect for individuals OR families, this product , the Diesel Only the Brave Tattoo for Men - 50ml Eau de Toilette, is an absolute bargain at £37.99. It is extremely reliable, made with high quality materials, and comes with a 5-year quality guarantee.	0
Jean Paul Gaultier for Men - 125ml Eau de Toilette	44.99	http://argos.scene7.com/is/image/Argos/2289489_R_SET?$Listers$	4	[{"author":"Marianela","text":"Great fit and solid product, bravo Jean Paul Gaultier for Men - 125ml Eau de Toilette","rating":4.7,"date":1458738734722},{"author":"Casie","text":"great price, great fit, great brand. purchased a Jean Paul Gaultier for Men - 125ml Eau de Toilette for my husband who then had me purchase again for a co-worker for secret santa.","rating":3.8,"date":1458738734722},{"author":"Alpha","text":"great price, great fit, great brand. purchased a Jean Paul Gaultier for Men - 125ml Eau de Toilette for my husband who then had me purchase again for a co-worker for secret santa.","rating":3.1,"date":1458738734722}]	The Jean Paul Gaultier for Men - 125ml Eau de Toilette is the latest in a line of quality products from this manufacturer, and it is no disappointment. Fans of the 44.99 BETA will love its fully fledged new successor.	0
Paco Rabanne 1 Million for Men - 100ml Eau de Toilette	52.99	http://argos.scene7.com/is/image/Argos/2397144_R_SET?$Listers$	2	[{"author":"Dotty","text":"This Paco Rabanne 1 Million for Men - 100ml Eau de Toilette was fantastic. I have never been so happy with a product before in my life as I was with the Paco Rabanne 1 Million for Men - 100ml Eau de Toilette","rating":1.9,"date":1458738734722},{"author":"Marianela","text":"Not expected as what it is on the picture.. disappointed by the Paco Rabanne 1 Million for Men - 100ml Eau de Toilette","rating":1.2,"date":1458738734722},{"author":"Bennie","text":"This Paco Rabanne 1 Million for Men - 100ml Eau de Toilette is amazing. I didn't follow the normal instruction though and I think it works better. Paco Rabanne 1 Million for Men - 100ml Eau de Toilette is absolutely amazing stuff.","rating":4.2,"date":1458738734722}]	One of the best-performing in its field, the Paco Rabanne 1 Million for Men - 100ml Eau de Toilette features light, but strong construction for easy deployment. Experts have praised it as a leader in its field, and it is also remarkably affordable.	3
DKNY Male for Men - 30ml Eau de Toilette	19.99	http://argos.scene7.com/is/image/Argos/2282259_R_SET?$Listers$	4	[{"author":"Stefanie","text":"Bought the same size as the one it was replacing but I think the new DKNY Male for Men - 30ml Eau de Toilette is smaller than it used to be.","rating":3.7,"date":1458738734722},{"author":"Stefanie","text":"great price, great fit, great brand. purchased a DKNY Male for Men - 30ml Eau de Toilette for my husband who then had me purchase again for a co-worker for secret santa.","rating":3.5,"date":1458738734722},{"author":"Kathaleen","text":"This DKNY Male for Men - 30ml Eau de Toilette was fantastic. I have never been so happy with a product before in my life as I was with the DKNY Male for Men - 30ml Eau de Toilette","rating":3.6,"date":1458738734722}]	The DKNY Male for Men - 30ml Eau de Toilette is the latest in a line of quality products from this manufacturer, and it is no disappointment. Fans of the 19.99 BETA will love its fully fledged new successor.	1
Joop! Jump for Men - 100ml Eau de Toilette	26.99	http://argos.scene7.com/is/image/Argos/4389552_R_SET?$Listers$	2	[{"author":"Stefanie","text":"Great fit and solid product, bravo Joop! Jump for Men - 100ml Eau de Toilette","rating":1.1,"date":1458738734722},{"author":"Alpha","text":"This Joop! Jump for Men - 100ml Eau de Toilette is amazing. I didn't follow the normal instruction though and I think it works better. Joop! Jump for Men - 100ml Eau de Toilette is absolutely amazing stuff.","rating":3.7,"date":1458738734722},{"author":"Stephenie","text":"Not expected as what it is on the picture.. disappointed by the Joop! Jump for Men - 100ml Eau de Toilette","rating":1.4,"date":1458738734722}]	On its release last year, the Joop! Jump for Men - 100ml Eau de Toilette was met with universal acclaim from both the press and from fans of the brand. Featuring all the latest technologies in its field, it has proved resilient to rival products that have since been released.	3
Armani Code for Men - 50ml Eau de Toilette	44.99	http://argos.scene7.com/is/image/Argos/4389538_R_SET?$Listers$	3	[{"author":"Marine","text":"Great fit and solid product, bravo Armani Code for Men - 50ml Eau de Toilette","rating":3.5,"date":1458738734722},{"author":"Lorenza","text":"Great fit and solid product, bravo Armani Code for Men - 50ml Eau de Toilette","rating":2.3,"date":1458738734722},{"author":"Katelyn","text":"This Armani Code for Men - 50ml Eau de Toilette was fantastic. I have never been so happy with a product before in my life as I was with the Armani Code for Men - 50ml Eau de Toilette","rating":2.5,"date":1458738734722}]	The Armani Code for Men - 50ml Eau de Toilette is the latest in a line of quality products from this manufacturer, and it is no disappointment. Fans of the 44.99 BETA will love its fully fledged new successor.	4
Police for Men - 100ml Eau de Toilette	12.99	http://argos.scene7.com/is/image/Argos/4389507_R_SET?$Listers$	3	[{"author":"Burma","text":"This Police for Men - 100ml Eau de Toilette was fantastic. I have never been so happy with a product before in my life as I was with the Police for Men - 100ml Eau de Toilette","rating":3.9,"date":1458738734722},{"author":"Nakita","text":"This Police for Men - 100ml Eau de Toilette was fantastic. I have never been so happy with a product before in my life as I was with the Police for Men - 100ml Eau de Toilette","rating":1.9,"date":1458738734722},{"author":"Dotty","text":"great price, great fit, great brand. purchased a Police for Men - 100ml Eau de Toilette for my husband who then had me purchase again for a co-worker for secret santa.","rating":3.7,"date":1458738734722}]	The Police for Men - 100ml Eau de Toilette is the latest in a line of quality products from this manufacturer, and it is no disappointment. Fans of the 12.99 BETA will love its fully fledged new successor.	4
Issey Miyake for Men - 75ml Eau de Toilette	37.99	http://argos.scene7.com/is/image/Argos/4380441_R_SET?$Listers$	2	[{"author":"Marine","text":"Bought the same size as the one it was replacing but I think the new Issey Miyake for Men - 75ml Eau de Toilette is smaller than it used to be.","rating":4.3,"date":1458738734722},{"author":"Marcella","text":"This Issey Miyake for Men - 75ml Eau de Toilette was fantastic. I have never been so happy with a product before in my life as I was with the Issey Miyake for Men - 75ml Eau de Toilette","rating":1.5,"date":1458738734722},{"author":"Odessa","text":"This is a good attempt at a difficult balance - the Issey Miyake for Men - 75ml Eau de Toilette has lots of learning opportunities - how do they fit so much in the space available?","rating":1.2,"date":1458738734722}]	Perfect for individuals OR families, this product , the Issey Miyake for Men - 75ml Eau de Toilette, is an absolute bargain at £37.99. It is extremely reliable, made with high quality materials, and comes with a 5-year quality guarantee.	3
CK One for Men and Women - 100ml Eau de Toilette	24.99	http://argos.scene7.com/is/image/Argos/4385226_R_SET?$Listers$	4	[{"author":"Hsiu","text":"Bought the same size as the one it was replacing but I think the new CK One for Men and Women - 100ml Eau de Toilette is smaller than it used to be.","rating":3.2,"date":1458738734722},{"author":"Nakita","text":"Not expected as what it is on the picture.. disappointed by the CK One for Men and Women - 100ml Eau de Toilette","rating":2.8,"date":1458738734722},{"author":"Emmett","text":"Bought the same size as the one it was replacing but I think the new CK One for Men and Women - 100ml Eau de Toilette is smaller than it used to be.","rating":4.8,"date":1458738734722}]	On its release last year, the CK One for Men and Women - 100ml Eau de Toilette was met with universal acclaim from both the press and from fans of the brand. Featuring all the latest technologies in its field, it has proved resilient to rival products that have since been released.	0
Brut Men's 2 Piece Fragrance Gift Set	6.99	http://argos.scene7.com/is/image/Argos/4385350_R_SET?$Listers$	3	[{"author":"Katelyn","text":"great price, great fit, great brand. purchased a Brut Men's 2 Piece Fragrance Gift Set for my husband who then had me purchase again for a co-worker for secret santa.","rating":2.6,"date":1458738734722},{"author":"Ashton","text":"great price, great fit, great brand. purchased a Brut Men's 2 Piece Fragrance Gift Set for my husband who then had me purchase again for a co-worker for secret santa.","rating":3.2,"date":1458738734722},{"author":"Stephenie","text":"This is a good attempt at a difficult balance - the Brut Men's 2 Piece Fragrance Gift Set has lots of learning opportunities - how do they fit so much in the space available?","rating":2.8,"date":1458738734722}]	On its release last year, the Brut Men's 2 Piece Fragrance Gift Set was met with universal acclaim from both the press and from fans of the brand. Featuring all the latest technologies in its field, it has proved resilient to rival products that have since been released.	2
Old Spice 2 Piece Men's Fragrance Gift Set	7.99	http://argos.scene7.com/is/image/Argos/4385336_R_SET?$Listers$	4	[{"author":"Rochell","text":"Bought the same size as the one it was replacing but I think the new Old Spice 2 Piece Men's Fragrance Gift Set is smaller than it used to be.","rating":2.9,"date":1458738734722},{"author":"Marcella","text":"great price, great fit, great brand. purchased a Old Spice 2 Piece Men's Fragrance Gift Set for my husband who then had me purchase again for a co-worker for secret santa.","rating":3.1,"date":1458738734722},{"author":"Ashton","text":"This Old Spice 2 Piece Men's Fragrance Gift Set is amazing. I didn't follow the normal instruction though and I think it works better. Old Spice 2 Piece Men's Fragrance Gift Set is absolutely amazing stuff.","rating":4.5,"date":1458738734722}]	One of the best-performing in its field, the Old Spice 2 Piece Men's Fragrance Gift Set features light, but strong construction for easy deployment. Experts have praised it as a leader in its field, and it is also remarkably affordable.	1
Diesel Only the Brave for Men - 35ml Eau de Toilette	34.99	http://argos.scene7.com/is/image/Argos/4387822_R_SET?$Listers$	3	[{"author":"Sasha","text":"great price, great fit, great brand. purchased a Diesel Only the Brave for Men - 35ml Eau de Toilette for my husband who then had me purchase again for a co-worker for secret santa.","rating":1.5,"date":1458738734722},{"author":"Sasha","text":"Great fit and solid product, bravo Diesel Only the Brave for Men - 35ml Eau de Toilette","rating":4.7,"date":1458738734722},{"author":"Kymberly","text":"This Diesel Only the Brave for Men - 35ml Eau de Toilette was fantastic. I have never been so happy with a product before in my life as I was with the Diesel Only the Brave for Men - 35ml Eau de Toilette","rating":3.3,"date":1458738734722}]	The Diesel Only the Brave for Men - 35ml Eau de Toilette is the latest in a line of quality products from this manufacturer, and it is no disappointment. Fans of the 34.99 BETA will love its fully fledged new successor.	3
David Beckham Homme for Men - 75ml Eau de Toilette	14.99	http://argos.scene7.com/is/image/Argos/4388292_R_SET?$Listers$	4	[{"author":"Nakita","text":"Great fit and solid product, bravo David Beckham Homme for Men - 75ml Eau de Toilette","rating":4,"date":1458738734722},{"author":"Wan","text":"Bought the same size as the one it was replacing but I think the new David Beckham Homme for Men - 75ml Eau de Toilette is smaller than it used to be.","rating":2.4,"date":1458738734722},{"author":"Bennie","text":"Bought the same size as the one it was replacing but I think the new David Beckham Homme for Men - 75ml Eau de Toilette is smaller than it used to be.","rating":4.4,"date":1458738734722}]	On its release last year, the David Beckham Homme for Men - 75ml Eau de Toilette was met with universal acclaim from both the press and from fans of the brand. Featuring all the latest technologies in its field, it has proved resilient to rival products that have since been released.	4
Police To Be for Men - 40ml Eau de Toilette	14.99	http://argos.scene7.com/is/image/Argos/4388807_R_SET?$Listers$	3	[{"author":"Dotty","text":"Bought the same size as the one it was replacing but I think the new Police To Be for Men - 40ml Eau de Toilette is smaller than it used to be.","rating":3.1,"date":1458738734722},{"author":"Junita","text":"Not expected as what it is on the picture.. disappointed by the Police To Be for Men - 40ml Eau de Toilette","rating":1.4,"date":1458738734722},{"author":"Stephenie","text":"Bought the same size as the one it was replacing but I think the new Police To Be for Men - 40ml Eau de Toilette is smaller than it used to be.","rating":4.9,"date":1458738734722}]	Perfect for individuals OR families, this product , the Police To Be for Men - 40ml Eau de Toilette, is an absolute bargain at £14.99. It is extremely reliable, made with high quality materials, and comes with a 5-year quality guarantee.	1
