Cherokee Mens Fashion Indigo Jean	20	http://argos.scene7.com/is/image/Argos/4505611_R_SET?$Listers$	3	[{"author":"Lorenza","text":"This Cherokee Mens Fashion Indigo Jean is amazing. I didn't follow the normal instruction though and I think it works better. Cherokee Mens Fashion Indigo Jean is absolutely amazing stuff.","rating":4.3,"date":1458738734708},{"author":"Nakita","text":"Great fit and solid product, bravo Cherokee Mens Fashion Indigo Jean","rating":3.5,"date":1458738734708},{"author":"Margret","text":"Bought the same size as the one it was replacing but I think the new Cherokee Mens Fashion Indigo Jean is smaller than it used to be.","rating":1.3,"date":1458738734708}]	Perfect for individuals OR families, this product , the Cherokee Mens Fashion Indigo Jean, is an absolute bargain at £20. It is extremely reliable, made with high quality materials, and comes with a 5-year quality guarantee.	1
Cherokee Mens Green Check Shir	8	http://argos.scene7.com/is/image/Argos/4518550_R_SET?$Listers$	3	[{"author":"Nakita","text":"This Cherokee Mens Green Check Shir was fantastic. I have never been so happy with a product before in my life as I was with the Cherokee Mens Green Check Shir","rating":2.2,"date":1458738734708},{"author":"Kathaleen","text":"This Cherokee Mens Green Check Shir was fantastic. I have never been so happy with a product before in my life as I was with the Cherokee Mens Green Check Shir","rating":4.1,"date":1458738734708},{"author":"Althea","text":"Not expected as what it is on the picture.. disappointed by the Cherokee Mens Green Check Shir","rating":2.8,"date":1458738734708}]	One of the best-performing in its field, the Cherokee Mens Green Check Shir features light, but strong construction for easy deployment. Experts have praised it as a leader in its field, and it is also remarkably affordable.	1
Cherokee Mens Red Nautical T‑Shirt	10	http://argos.scene7.com/is/image/Argos/4532543_R_SET?$Listers$	3	[{"author":"Stefanie","text":"Bought the same size as the one it was replacing but I think the new Cherokee Mens Red Nautical T‑Shirt is smaller than it used to be.","rating":4.9,"date":1458738734708},{"author":"Dotty","text":"This Cherokee Mens Red Nautical T‑Shirt was fantastic. I have never been so happy with a product before in my life as I was with the Cherokee Mens Red Nautical T‑Shirt","rating":2,"date":1458738734708},{"author":"Rochell","text":"This Cherokee Mens Red Nautical T‑Shirt was fantastic. I have never been so happy with a product before in my life as I was with the Cherokee Mens Red Nautical T‑Shirt","rating":2.2,"date":1458738734709}]	One of the best-performing in its field, the Cherokee Mens Red Nautical T‑Shirt features light, but strong construction for easy deployment. Experts have praised it as a leader in its field, and it is also remarkably affordable.	1
Cherokee Mens Grey Cargo Short	8	http://argos.scene7.com/is/image/Argos/4533762_R_SET?$Listers$	3	[{"author":"Althea","text":"Great fit and solid product, bravo Cherokee Mens Grey Cargo Short","rating":3.1,"date":1458738734709},{"author":"Rochell","text":"This Cherokee Mens Grey Cargo Short is amazing. I didn't follow the normal instruction though and I think it works better. Cherokee Mens Grey Cargo Short is absolutely amazing stuff.","rating":4.7,"date":1458738734709},{"author":"Hsiu","text":"great price, great fit, great brand. purchased a Cherokee Mens Grey Cargo Short for my husband who then had me purchase again for a co-worker for secret santa.","rating":1.9,"date":1458738734709}]	Perfect for individuals OR families, this product , the Cherokee Mens Grey Cargo Short, is an absolute bargain at £8. It is extremely reliable, made with high quality materials, and comes with a 5-year quality guarantee.	1
Cherokee Mens Vintage Check Shirt	10.66	http://argos.scene7.com/is/image/Argos/4536642_R_SET?$Listers$	3	[{"author":"Nakita","text":"Great fit and solid product, bravo Cherokee Mens Vintage Check Shirt","rating":1.8,"date":1458738734709},{"author":"Katelyn","text":"This Cherokee Mens Vintage Check Shirt is amazing. I didn't follow the normal instruction though and I think it works better. Cherokee Mens Vintage Check Shirt is absolutely amazing stuff.","rating":3.6,"date":1458738734709},{"author":"Marianela","text":"Not expected as what it is on the picture.. disappointed by the Cherokee Mens Vintage Check Shirt","rating":3.1,"date":1458738734709}]	Perfect for individuals OR families, this product , the Cherokee Mens Vintage Check Shirt, is an absolute bargain at £10.66. It is extremely reliable, made with high quality materials, and comes with a 5-year quality guarantee.	5
Cherokee Mens Surf Graphic T‑Shirt	10	http://argos.scene7.com/is/image/Argos/4551926_R_SET?$Listers$	3	[{"author":"Marine","text":"Not expected as what it is on the picture.. disappointed by the Cherokee Mens Surf Graphic T‑Shirt","rating":3.1,"date":1458738734709},{"author":"Kymberly","text":"great price, great fit, great brand. purchased a Cherokee Mens Surf Graphic T‑Shirt for my husband who then had me purchase again for a co-worker for secret santa.","rating":3.2,"date":1458738734709},{"author":"Marcella","text":"Bought the same size as the one it was replacing but I think the new Cherokee Mens Surf Graphic T‑Shirt is smaller than it used to be.","rating":1.2,"date":1458738734709}]	On its release last year, the Cherokee Mens Surf Graphic T‑Shirt was met with universal acclaim from both the press and from fans of the brand. Featuring all the latest technologies in its field, it has proved resilient to rival products that have since been released.	5
Cherokee Mens Fashion Crew Sweat	16	http://argos.scene7.com/is/image/Argos/4606943_R_SET?$Listers$	2	[{"author":"Wan","text":"Not expected as what it is on the picture.. disappointed by the Cherokee Mens Fashion Crew Sweat","rating":2.2,"date":1458738734709},{"author":"Julieann","text":"Bought the same size as the one it was replacing but I think the new Cherokee Mens Fashion Crew Sweat is smaller than it used to be.","rating":2.7,"date":1458738734709},{"author":"Marine","text":"Bought the same size as the one it was replacing but I think the new Cherokee Mens Fashion Crew Sweat is smaller than it used to be.","rating":1.3,"date":1458738734709}]	On its release last year, the Cherokee Mens Fashion Crew Sweat was met with universal acclaim from both the press and from fans of the brand. Featuring all the latest technologies in its field, it has proved resilient to rival products that have since been released.	3
Cherokee Mens Dark Denim Shirt	12	http://argos.scene7.com/is/image/Argos/4759120_R_SET?$Listers$	3	[{"author":"Burma","text":"Bought the same size as the one it was replacing but I think the new Cherokee Mens Dark Denim Shirt is smaller than it used to be.","rating":2,"date":1458738734709},{"author":"Julieann","text":"Bought the same size as the one it was replacing but I think the new Cherokee Mens Dark Denim Shirt is smaller than it used to be.","rating":3.7,"date":1458738734709},{"author":"Marianela","text":"This Cherokee Mens Dark Denim Shirt was fantastic. I have never been so happy with a product before in my life as I was with the Cherokee Mens Dark Denim Shirt","rating":3.8,"date":1458738734709}]	Perfect for individuals OR families, this product , the Cherokee Mens Dark Denim Shirt, is an absolute bargain at £12. It is extremely reliable, made with high quality materials, and comes with a 5-year quality guarantee.	3
Cherokee Mens Navy Slogan T‑Shirt	10	http://argos.scene7.com/is/image/Argos/4813626_R_SET?$Listers$	3	[{"author":"Casie","text":"This Cherokee Mens Navy Slogan T‑Shirt was fantastic. I have never been so happy with a product before in my life as I was with the Cherokee Mens Navy Slogan T‑Shirt","rating":1.4,"date":1458738734709},{"author":"Joette","text":"great price, great fit, great brand. purchased a Cherokee Mens Navy Slogan T‑Shirt for my husband who then had me purchase again for a co-worker for secret santa.","rating":4.1,"date":1458738734709},{"author":"Katelyn","text":"great price, great fit, great brand. purchased a Cherokee Mens Navy Slogan T‑Shirt for my husband who then had me purchase again for a co-worker for secret santa.","rating":4.1,"date":1458738734709}]	Perfect for individuals OR families, this product , the Cherokee Mens Navy Slogan T‑Shirt, is an absolute bargain at £10. It is extremely reliable, made with high quality materials, and comes with a 5-year quality guarantee.	3
Cherokee Mens Long Sleeve Rugby Top	16	http://argos.scene7.com/is/image/Argos/4817608_R_SET?$Listers$	3	[{"author":"Odessa","text":"This Cherokee Mens Long Sleeve Rugby Top was fantastic. I have never been so happy with a product before in my life as I was with the Cherokee Mens Long Sleeve Rugby Top","rating":2.3,"date":1458738734709},{"author":"Julieann","text":"great price, great fit, great brand. purchased a Cherokee Mens Long Sleeve Rugby Top for my husband who then had me purchase again for a co-worker for secret santa.","rating":1.3,"date":1458738734709},{"author":"Lorenza","text":"This Cherokee Mens Long Sleeve Rugby Top is amazing. I didn't follow the normal instruction though and I think it works better. Cherokee Mens Long Sleeve Rugby Top is absolutely amazing stuff.","rating":3.9,"date":1458738734709}]	On its release last year, the Cherokee Mens Long Sleeve Rugby Top was met with universal acclaim from both the press and from fans of the brand. Featuring all the latest technologies in its field, it has proved resilient to rival products that have since been released.	2
Cherokee Womens Faux Leather Jacket	32	http://argos.scene7.com/is/image/Argos/4818339_R_SET?$Listers$	4	[{"author":"Burma","text":"Not expected as what it is on the picture.. disappointed by the Cherokee Womens Faux Leather Jacket","rating":3.9,"date":1458738734709},{"author":"Rochell","text":"great price, great fit, great brand. purchased a Cherokee Womens Faux Leather Jacket for my husband who then had me purchase again for a co-worker for secret santa.","rating":2.9,"date":1458738734709},{"author":"Lorenza","text":"Not expected as what it is on the picture.. disappointed by the Cherokee Womens Faux Leather Jacket","rating":4.5,"date":1458738734709}]	One of the best-performing in its field, the Cherokee Womens Faux Leather Jacket features light, but strong construction for easy deployment. Experts have praised it as a leader in its field, and it is also remarkably affordable.	4
Cherokee Men's Cali T‑Shirt	10	http://www.argos.co.uk/wcsstore/argos/images/674-4575641-ATY901T.jpg	3	[{"author":"Dotty","text":"Bought the same size as the one it was replacing but I think the new Cherokee Men's Cali T‑Shirt is smaller than it used to be.","rating":1.4,"date":1458738734709},{"author":"Nelly","text":"This Cherokee Men's Cali T‑Shirt was fantastic. I have never been so happy with a product before in my life as I was with the Cherokee Men's Cali T‑Shirt","rating":2.4,"date":1458738734709},{"author":"Alpha","text":"Bought the same size as the one it was replacing but I think the new Cherokee Men's Cali T‑Shirt is smaller than it used to be.","rating":4.4,"date":1458738734709}]	On its release last year, the Cherokee Men's Cali T‑Shirt was met with universal acclaim from both the press and from fans of the brand. Featuring all the latest technologies in its field, it has proved resilient to rival products that have since been released.	1
Cherokee Men's Cotton Stone Jumper	12	http://argos.scene7.com/is/image/Argos/4087218_R_SET?$Listers$	2	[{"author":"Dotty","text":"This is a good attempt at a difficult balance - the Cherokee Men's Cotton Stone Jumper has lots of learning opportunities - how do they fit so much in the space available?","rating":1.2,"date":1458738734709},{"author":"Junita","text":"great price, great fit, great brand. purchased a Cherokee Men's Cotton Stone Jumper for my husband who then had me purchase again for a co-worker for secret santa.","rating":3.9,"date":1458738734709},{"author":"Kymberly","text":"great price, great fit, great brand. purchased a Cherokee Men's Cotton Stone Jumper for my husband who then had me purchase again for a co-worker for secret santa.","rating":1.9,"date":1458738734709}]	On its release last year, the Cherokee Men's Cotton Stone Jumper was met with universal acclaim from both the press and from fans of the brand. Featuring all the latest technologies in its field, it has proved resilient to rival products that have since been released.	2
Cherokee Men's Lounge Joggers	12	http://argos.scene7.com/is/image/Argos/4130550_R_SET?$Listers$	3	[{"author":"Alpha","text":"Great fit and solid product, bravo Cherokee Men's Lounge Joggers","rating":4,"date":1458738734709},{"author":"Lorenza","text":"This Cherokee Men's Lounge Joggers is amazing. I didn't follow the normal instruction though and I think it works better. Cherokee Men's Lounge Joggers is absolutely amazing stuff.","rating":2.2,"date":1458738734709},{"author":"Casie","text":"This is a good attempt at a difficult balance - the Cherokee Men's Lounge Joggers has lots of learning opportunities - how do they fit so much in the space available?","rating":3.6,"date":1458738734709}]	On its release last year, the Cherokee Men's Lounge Joggers was met with universal acclaim from both the press and from fans of the brand. Featuring all the latest technologies in its field, it has proved resilient to rival products that have since been released.	2
Cherokee Men's Stone Slim Chinos	8	http://argos.scene7.com/is/image/Argos/3852121_R_SET?$Listers$	3	[{"author":"Sasha","text":"Not expected as what it is on the picture.. disappointed by the Cherokee Men's Stone Slim Chinos","rating":4.2,"date":1458738734709},{"author":"Wan","text":"This Cherokee Men's Stone Slim Chinos is amazing. I didn't follow the normal instruction though and I think it works better. Cherokee Men's Stone Slim Chinos is absolutely amazing stuff.","rating":2.7,"date":1458738734709},{"author":"Marianela","text":"This is a good attempt at a difficult balance - the Cherokee Men's Stone Slim Chinos has lots of learning opportunities - how do they fit so much in the space available?","rating":2.6,"date":1458738734709}]	On its release last year, the Cherokee Men's Stone Slim Chinos was met with universal acclaim from both the press and from fans of the brand. Featuring all the latest technologies in its field, it has proved resilient to rival products that have since been released.	4
Cherokee Men's Zip Up Hooded Top	16	http://argos.scene7.com/is/image/Argos/3917114_R_SET?$Listers$	3	[{"author":"Ashton","text":"Not expected as what it is on the picture.. disappointed by the Cherokee Men's Zip Up Hooded Top","rating":2.7,"date":1458738734709},{"author":"Katelyn","text":"This is a good attempt at a difficult balance - the Cherokee Men's Zip Up Hooded Top has lots of learning opportunities - how do they fit so much in the space available?","rating":2.7,"date":1458738734709},{"author":"Margret","text":"Great fit and solid product, bravo Cherokee Men's Zip Up Hooded Top","rating":4.7,"date":1458738734709}]	The Cherokee Men's Zip Up Hooded Top is the latest in a line of quality products from this manufacturer, and it is no disappointment. Fans of the 16 BETA will love its fully fledged new successor.	4
Cherokee Men's Victory Cycle T‑Shirt	7.5	http://argos.scene7.com/is/image/Argos/3954696_R_SET?$Listers$	3	[{"author":"Ashton","text":"Great fit and solid product, bravo Cherokee Men's Victory Cycle T‑Shirt","rating":1.9,"date":1458738734709},{"author":"Lorenza","text":"This Cherokee Men's Victory Cycle T‑Shirt was fantastic. I have never been so happy with a product before in my life as I was with the Cherokee Men's Victory Cycle T‑Shirt","rating":2.5,"date":1458738734709},{"author":"Julieann","text":"This Cherokee Men's Victory Cycle T‑Shirt was fantastic. I have never been so happy with a product before in my life as I was with the Cherokee Men's Victory Cycle T‑Shirt","rating":4.5,"date":1458738734709}]	One of the best-performing in its field, the Cherokee Men's Victory Cycle T‑Shirt features light, but strong construction for easy deployment. Experts have praised it as a leader in its field, and it is also remarkably affordable.	2
Cherokee Men's Navy Stripe Shirt	12.8	http://argos.scene7.com/is/image/Argos/3957404_R_SET?$Listers$	2	[{"author":"Althea","text":"Not expected as what it is on the picture.. disappointed by the Cherokee Men's Navy Stripe Shirt","rating":1.8,"date":1458738734709},{"author":"Wan","text":"Bought the same size as the one it was replacing but I think the new Cherokee Men's Navy Stripe Shirt is smaller than it used to be.","rating":1.7,"date":1458738734709},{"author":"Stephenie","text":"Bought the same size as the one it was replacing but I think the new Cherokee Men's Navy Stripe Shirt is smaller than it used to be.","rating":2.3,"date":1458738734709}]	Perfect for individuals OR families, this product , the Cherokee Men's Navy Stripe Shirt, is an absolute bargain at £12.8. It is extremely reliable, made with high quality materials, and comes with a 5-year quality guarantee.	3
Trespass Men's Black 3‑in1 Jacket	34.99	http://argos.scene7.com/is/image/Argos/2464503_R_SET?$Listers$	2	[{"author":"Dotty","text":"Not expected as what it is on the picture.. disappointed by the Trespass Men's Black 3‑in1 Jacket","rating":1.4,"date":1458738734709},{"author":"Althea","text":"This Trespass Men's Black 3‑in1 Jacket was fantastic. I have never been so happy with a product before in my life as I was with the Trespass Men's Black 3‑in1 Jacket","rating":3.7,"date":1458738734709},{"author":"Burma","text":"Great fit and solid product, bravo Trespass Men's Black 3‑in1 Jacket","rating":1.4,"date":1458738734709}]	On its release last year, the Trespass Men's Black 3‑in1 Jacket was met with universal acclaim from both the press and from fans of the brand. Featuring all the latest technologies in its field, it has proved resilient to rival products that have since been released.	1
Cherokee Men's Motorbike T‑Shirt	10	http://argos.scene7.com/is/image/Argos/4508618_R_SET?$Listers$	3	[{"author":"Kathaleen","text":"This is a good attempt at a difficult balance - the Cherokee Men's Motorbike T‑Shirt has lots of learning opportunities - how do they fit so much in the space available?","rating":4,"date":1458738734709},{"author":"Alpha","text":"This is a good attempt at a difficult balance - the Cherokee Men's Motorbike T‑Shirt has lots of learning opportunities - how do they fit so much in the space available?","rating":3.6,"date":1458738734709},{"author":"Junita","text":"Great fit and solid product, bravo Cherokee Men's Motorbike T‑Shirt","rating":1.8,"date":1458738734709}]	The Cherokee Men's Motorbike T‑Shirt is the latest in a line of quality products from this manufacturer, and it is no disappointment. Fans of the 10 BETA will love its fully fledged new successor.	1
Cherokee Men's BBQ T‑Shirt	10	http://argos.scene7.com/is/image/Argos/4604134_R_SET?$Listers$	2	[{"author":"Nelly","text":"Great fit and solid product, bravo Cherokee Men's BBQ T‑Shirt","rating":3.2,"date":1458738734709},{"author":"Joette","text":"This is a good attempt at a difficult balance - the Cherokee Men's BBQ T‑Shirt has lots of learning opportunities - how do they fit so much in the space available?","rating":1.9,"date":1458738734709},{"author":"Kathaleen","text":"Not expected as what it is on the picture.. disappointed by the Cherokee Men's BBQ T‑Shirt","rating":1.5,"date":1458738734709}]	On its release last year, the Cherokee Men's BBQ T‑Shirt was met with universal acclaim from both the press and from fans of the brand. Featuring all the latest technologies in its field, it has proved resilient to rival products that have since been released.	4
Cherokee Men's Hibiscus Shorts	10	http://www.argos.co.uk/wcsstore/argos/images/674-4579551-ATY910T.jpg	2	[{"author":"Althea","text":"Not expected as what it is on the picture.. disappointed by the Cherokee Men's Hibiscus Shorts","rating":4.2,"date":1458738734709},{"author":"Burma","text":"This is a good attempt at a difficult balance - the Cherokee Men's Hibiscus Shorts has lots of learning opportunities - how do they fit so much in the space available?","rating":1.2,"date":1458738734709},{"author":"Junita","text":"Bought the same size as the one it was replacing but I think the new Cherokee Men's Hibiscus Shorts is smaller than it used to be.","rating":2,"date":1458738734709}]	On its release last year, the Cherokee Men's Hibiscus Shorts was met with universal acclaim from both the press and from fans of the brand. Featuring all the latest technologies in its field, it has proved resilient to rival products that have since been released.	0
Cherokee Men's Ea	 Repeat T‑Shirt.	 Sleep	3	[{"author":"Hsiu","text":"This Cherokee Men's Ea is amazing. I didn't follow the normal instruction though and I think it works better. Cherokee Men's Ea is absolutely amazing stuff.","rating":1.9,"date":1458738734709},{"author":"Lorenza","text":"This is a good attempt at a difficult balance - the Cherokee Men's Ea has lots of learning opportunities - how do they fit so much in the space available?","rating":4.4,"date":1458738734709},{"author":"Kitty","text":"This is a good attempt at a difficult balance - the Cherokee Men's Ea has lots of learning opportunities - how do they fit so much in the space available?","rating":1.4,"date":1458738734709}]	On its release last year, the Cherokee Men's Ea was met with universal acclaim from both the press and from fans of the brand. Featuring all the latest technologies in its field, it has proved resilient to rival products that have since been released.	2
Cherokee Men's Novelty Bear T‑Shirt	10	http://argos.scene7.com/is/image/Argos/4590822_R_SET?$Listers$	2	[{"author":"Dotty","text":"This Cherokee Men's Novelty Bear T‑Shirt is amazing. I didn't follow the normal instruction though and I think it works better. Cherokee Men's Novelty Bear T‑Shirt is absolutely amazing stuff.","rating":2.3,"date":1458738734709},{"author":"Kymberly","text":"Great fit and solid product, bravo Cherokee Men's Novelty Bear T‑Shirt","rating":2.8,"date":1458738734709},{"author":"Marcella","text":"This Cherokee Men's Novelty Bear T‑Shirt is amazing. I didn't follow the normal instruction though and I think it works better. Cherokee Men's Novelty Bear T‑Shirt is absolutely amazing stuff.","rating":1.9,"date":1458738734709}]	Perfect for individuals OR families, this product , the Cherokee Men's Novelty Bear T‑Shirt, is an absolute bargain at £10. It is extremely reliable, made with high quality materials, and comes with a 5-year quality guarantee.	3
Tone Tee Men's T-Shirt Black - XL	9.99	http://argos.scene7.com/is/image/Argos/4115829_R_SET?$Listers$	3	[{"author":"Marianela","text":"great price, great fit, great brand. purchased a Tone Tee Men's T-Shirt Black - XL for my husband who then had me purchase again for a co-worker for secret santa.","rating":4.7,"date":1458738734709},{"author":"Althea","text":"This Tone Tee Men's T-Shirt Black - XL was fantastic. I have never been so happy with a product before in my life as I was with the Tone Tee Men's T-Shirt Black - XL","rating":1.9,"date":1458738734709},{"author":"Nakita","text":"Great fit and solid product, bravo Tone Tee Men's T-Shirt Black - XL","rating":2.2,"date":1458738734709}]	Perfect for individuals OR families, this product , the Tone Tee Men's T-Shirt Black - XL, is an absolute bargain at £9.99. It is extremely reliable, made with high quality materials, and comes with a 5-year quality guarantee.	5
Speedo Essential Classic Aquashort Swimsuit ‑ Black	19.99	http://argos.scene7.com/is/image/Argos/4177094_R_SET?$Listers$	3	[{"author":"Marianela","text":"This Speedo Essential Classic Aquashort Swimsuit ‑ Black is amazing. I didn't follow the normal instruction though and I think it works better. Speedo Essential Classic Aquashort Swimsuit ‑ Black is absolutely amazing stuff.","rating":1.2,"date":1458738734709},{"author":"Burma","text":"This is a good attempt at a difficult balance - the Speedo Essential Classic Aquashort Swimsuit ‑ Black has lots of learning opportunities - how do they fit so much in the space available?","rating":4.3,"date":1458738734709},{"author":"Rochell","text":"This is a good attempt at a difficult balance - the Speedo Essential Classic Aquashort Swimsuit ‑ Black has lots of learning opportunities - how do they fit so much in the space available?","rating":4.8,"date":1458738734709}]	The Speedo Essential Classic Aquashort Swimsuit ‑ Black is the latest in a line of quality products from this manufacturer, and it is no disappointment. Fans of the 19.99 BETA will love its fully fledged new successor.	2
