Fitbit Charge HR Tangerine - Smal	119.99	http://argos.scene7.com/is/image/Argos/5031562_R_SET?$Listers$	3	[{"author":"nickname","text":"This Fitbit Charge HR Tangerine - Smal was fantastic. I have never been so happy with a product before in my life as I was with the Fitbit Charge HR Tangerine - Smal","rating":4.7,"date":1458660721018},{"author":"nickname","text":"This Fitbit Charge HR Tangerine - Smal was fantastic. I have never been so happy with a product before in my life as I was with the Fitbit Charge HR Tangerine - Smal","rating":2.3,"date":1458660721018},{"author":"nickname","text":"This Fitbit Charge HR Tangerine - Smal was fantastic. I have never been so happy with a product before in my life as I was with the Fitbit Charge HR Tangerine - Smal","rating":3.2,"date":1458660721018}]	Perfect for individuals OR families, this product , a Fitbit Charge HR Tangerine - Smal, is an absolute bargain at £119.99. It is extremely reliable, made with high quality materials, and comes with a 5-year quality guarantee.	1
Fitbit Surge Blue - Smal	157.99	http://argos.scene7.com/is/image/Argos/5018695_R_SET?$Listers$	3	[{"author":"nickname","text":"This Fitbit Surge Blue - Smal was fantastic. I have never been so happy with a product before in my life as I was with the Fitbit Surge Blue - Smal","rating":3.5,"date":1458660721018},{"author":"nickname","text":"This Fitbit Surge Blue - Smal was fantastic. I have never been so happy with a product before in my life as I was with the Fitbit Surge Blue - Smal","rating":3.5,"date":1458660721018},{"author":"nickname","text":"This Fitbit Surge Blue - Smal was fantastic. I have never been so happy with a product before in my life as I was with the Fitbit Surge Blue - Smal","rating":2.4,"date":1458660721018}]	Perfect for individuals OR families, this product , a Fitbit Surge Blue - Smal, is an absolute bargain at £157.99. It is extremely reliable, made with high quality materials, and comes with a 5-year quality guarantee.	3
Fitbit Surge Tangerine - Larg	157.99	http://argos.scene7.com/is/image/Argos/5032372_R_SET?$Listers$	3	[{"author":"nickname","text":"This Fitbit Surge Tangerine - Larg was fantastic. I have never been so happy with a product before in my life as I was with the Fitbit Surge Tangerine - Larg","rating":4,"date":1458660721018},{"author":"nickname","text":"This Fitbit Surge Tangerine - Larg was fantastic. I have never been so happy with a product before in my life as I was with the Fitbit Surge Tangerine - Larg","rating":4.4,"date":1458660721018},{"author":"nickname","text":"This Fitbit Surge Tangerine - Larg was fantastic. I have never been so happy with a product before in my life as I was with the Fitbit Surge Tangerine - Larg","rating":1.4,"date":1458660721018}]	Perfect for individuals OR families, this product , a Fitbit Surge Tangerine - Larg, is an absolute bargain at £157.99. It is extremely reliable, made with high quality materials, and comes with a 5-year quality guarantee.	4
Fitbit Charge Small Activity and Sleep Wristband - Black	89.99	http://argos.scene7.com/is/image/Argos/4133179_R_SET?$Listers$	3	[{"author":"nickname","text":"This Fitbit Charge Small Activity and Sleep Wristband - Black was fantastic. I have never been so happy with a product before in my life as I was with the Fitbit Charge Small Activity and Sleep Wristband - Black","rating":3.5,"date":1458660721018},{"author":"nickname","text":"This Fitbit Charge Small Activity and Sleep Wristband - Black was fantastic. I have never been so happy with a product before in my life as I was with the Fitbit Charge Small Activity and Sleep Wristband - Black","rating":2.7,"date":1458660721018},{"author":"nickname","text":"This Fitbit Charge Small Activity and Sleep Wristband - Black was fantastic. I have never been so happy with a product before in my life as I was with the Fitbit Charge Small Activity and Sleep Wristband - Black","rating":3.9,"date":1458660721018}]	Perfect for individuals OR families, this product , a Fitbit Charge Small Activity and Sleep Wristband - Black, is an absolute bargain at £89.99. It is extremely reliable, made with high quality materials, and comes with a 5-year quality guarantee.	1
Microsoft Band 2 Small - Blac	149.99	http://argos.scene7.com/is/image/Argos/4475590_R_SET?$Listers$	3	[{"author":"nickname","text":"This Microsoft Band 2 Small - Blac was fantastic. I have never been so happy with a product before in my life as I was with the Microsoft Band 2 Small - Blac","rating":2.9,"date":1458660721018},{"author":"nickname","text":"This Microsoft Band 2 Small - Blac was fantastic. I have never been so happy with a product before in my life as I was with the Microsoft Band 2 Small - Blac","rating":1.5,"date":1458660721018},{"author":"nickname","text":"This Microsoft Band 2 Small - Blac was fantastic. I have never been so happy with a product before in my life as I was with the Microsoft Band 2 Small - Blac","rating":4.2,"date":1458660721018}]	Perfect for individuals OR families, this product , a Microsoft Band 2 Small - Blac, is an absolute bargain at £149.99. It is extremely reliable, made with high quality materials, and comes with a 5-year quality guarantee.	4
Fitbit Flex Wireless Wristband - Violet	59.99	http://argos.scene7.com/is/image/Argos/2497800_R_SET?$Listers$	3	[{"author":"nickname","text":"This Fitbit Flex Wireless Wristband - Violet was fantastic. I have never been so happy with a product before in my life as I was with the Fitbit Flex Wireless Wristband - Violet","rating":3.2,"date":1458660721018},{"author":"nickname","text":"This Fitbit Flex Wireless Wristband - Violet was fantastic. I have never been so happy with a product before in my life as I was with the Fitbit Flex Wireless Wristband - Violet","rating":2.1,"date":1458660721018},{"author":"nickname","text":"This Fitbit Flex Wireless Wristband - Violet was fantastic. I have never been so happy with a product before in my life as I was with the Fitbit Flex Wireless Wristband - Violet","rating":3.1,"date":1458660721018}]	Perfect for individuals OR families, this product , a Fitbit Flex Wireless Wristband - Violet, is an absolute bargain at £59.99. It is extremely reliable, made with high quality materials, and comes with a 5-year quality guarantee.	1
Fitbit Charge HR Small Heart Rate Monitor Wristband - Black	99.99	http://argos.scene7.com/is/image/Argos/3976832_R_SET?$Listers$	3	[{"author":"nickname","text":"This Fitbit Charge HR Small Heart Rate Monitor Wristband - Black was fantastic. I have never been so happy with a product before in my life as I was with the Fitbit Charge HR Small Heart Rate Monitor Wristband - Black","rating":1,"date":1458660721018},{"author":"nickname","text":"This Fitbit Charge HR Small Heart Rate Monitor Wristband - Black was fantastic. I have never been so happy with a product before in my life as I was with the Fitbit Charge HR Small Heart Rate Monitor Wristband - Black","rating":2.1,"date":1458660721018},{"author":"nickname","text":"This Fitbit Charge HR Small Heart Rate Monitor Wristband - Black was fantastic. I have never been so happy with a product before in my life as I was with the Fitbit Charge HR Small Heart Rate Monitor Wristband - Black","rating":4.5,"date":1458660721018}]	Perfect for individuals OR families, this product , a Fitbit Charge HR Small Heart Rate Monitor Wristband - Black, is an absolute bargain at £99.99. It is extremely reliable, made with high quality materials, and comes with a 5-year quality guarantee.	1
Fitbit Flex Wireless Activity and Sleep Wristband - Pink	59.99	http://argos.scene7.com/is/image/Argos/4267021_R_SET?$Listers$	2	[{"author":"nickname","text":"This Fitbit Flex Wireless Activity and Sleep Wristband - Pink was fantastic. I have never been so happy with a product before in my life as I was with the Fitbit Flex Wireless Activity and Sleep Wristband - Pink","rating":2.2,"date":1458660721018},{"author":"nickname","text":"This Fitbit Flex Wireless Activity and Sleep Wristband - Pink was fantastic. I have never been so happy with a product before in my life as I was with the Fitbit Flex Wireless Activity and Sleep Wristband - Pink","rating":3.9,"date":1458660721018},{"author":"nickname","text":"This Fitbit Flex Wireless Activity and Sleep Wristband - Pink was fantastic. I have never been so happy with a product before in my life as I was with the Fitbit Flex Wireless Activity and Sleep Wristband - Pink","rating":1.1,"date":1458660721018}]	Perfect for individuals OR families, this product , a Fitbit Flex Wireless Activity and Sleep Wristband - Pink, is an absolute bargain at £59.99. It is extremely reliable, made with high quality materials, and comes with a 5-year quality guarantee.	1
Nuband Pulse Heart Rate Activity and Sleep Tracke	49.99	http://argos.scene7.com/is/image/Argos/4977885_R_SET?$Listers$	4	[{"author":"nickname","text":"This Nuband Pulse Heart Rate Activity and Sleep Tracke was fantastic. I have never been so happy with a product before in my life as I was with the Nuband Pulse Heart Rate Activity and Sleep Tracke","rating":4.5,"date":1458660721018},{"author":"nickname","text":"This Nuband Pulse Heart Rate Activity and Sleep Tracke was fantastic. I have never been so happy with a product before in my life as I was with the Nuband Pulse Heart Rate Activity and Sleep Tracke","rating":5,"date":1458660721018},{"author":"nickname","text":"This Nuband Pulse Heart Rate Activity and Sleep Tracke was fantastic. I have never been so happy with a product before in my life as I was with the Nuband Pulse Heart Rate Activity and Sleep Tracke","rating":2.3,"date":1458660721018}]	Perfect for individuals OR families, this product , a Nuband Pulse Heart Rate Activity and Sleep Tracke, is an absolute bargain at £49.99. It is extremely reliable, made with high quality materials, and comes with a 5-year quality guarantee.	1
Sony SWR10 SmartBand Wrist Strap - Orange/Blue/Black	19.99	http://argos.scene7.com/is/image/Argos/4591986_R_SET?$Listers$	2	[{"author":"nickname","text":"This Sony SWR10 SmartBand Wrist Strap - Orange/Blue/Black was fantastic. I have never been so happy with a product before in my life as I was with the Sony SWR10 SmartBand Wrist Strap - Orange/Blue/Black","rating":3.4,"date":1458660721018},{"author":"nickname","text":"This Sony SWR10 SmartBand Wrist Strap - Orange/Blue/Black was fantastic. I have never been so happy with a product before in my life as I was with the Sony SWR10 SmartBand Wrist Strap - Orange/Blue/Black","rating":1.9,"date":1458660721018},{"author":"nickname","text":"This Sony SWR10 SmartBand Wrist Strap - Orange/Blue/Black was fantastic. I have never been so happy with a product before in my life as I was with the Sony SWR10 SmartBand Wrist Strap - Orange/Blue/Black","rating":1,"date":1458660721018}]	Perfect for individuals OR families, this product , a Sony SWR10 SmartBand Wrist Strap - Orange/Blue/Black, is an absolute bargain at £19.99. It is extremely reliable, made with high quality materials, and comes with a 5-year quality guarantee.	5
Motorola Moto 360 Sport Smartwatch - Black	219.95	http://argos.scene7.com/is/image/Argos/4815765_R_SET?$Listers$	3	[{"author":"nickname","text":"This Motorola Moto 360 Sport Smartwatch - Black was fantastic. I have never been so happy with a product before in my life as I was with the Motorola Moto 360 Sport Smartwatch - Black","rating":2.8,"date":1458660721018},{"author":"nickname","text":"This Motorola Moto 360 Sport Smartwatch - Black was fantastic. I have never been so happy with a product before in my life as I was with the Motorola Moto 360 Sport Smartwatch - Black","rating":3.5,"date":1458660721018},{"author":"nickname","text":"This Motorola Moto 360 Sport Smartwatch - Black was fantastic. I have never been so happy with a product before in my life as I was with the Motorola Moto 360 Sport Smartwatch - Black","rating":1.3,"date":1458660721018}]	Perfect for individuals OR families, this product , a Motorola Moto 360 Sport Smartwatch - Black, is an absolute bargain at £219.95. It is extremely reliable, made with high quality materials, and comes with a 5-year quality guarantee.	4
Fitbit Surge Tangerine - Smal	157.99	http://argos.scene7.com/is/image/Argos/4992626_R_SET?$Listers$	4	[{"author":"nickname","text":"This Fitbit Surge Tangerine - Smal was fantastic. I have never been so happy with a product before in my life as I was with the Fitbit Surge Tangerine - Smal","rating":3.8,"date":1458660721018},{"author":"nickname","text":"This Fitbit Surge Tangerine - Smal was fantastic. I have never been so happy with a product before in my life as I was with the Fitbit Surge Tangerine - Smal","rating":4.5,"date":1458660721018},{"author":"nickname","text":"This Fitbit Surge Tangerine - Smal was fantastic. I have never been so happy with a product before in my life as I was with the Fitbit Surge Tangerine - Smal","rating":2.4,"date":1458660721018}]	Perfect for individuals OR families, this product , a Fitbit Surge Tangerine - Smal, is an absolute bargain at £157.99. It is extremely reliable, made with high quality materials, and comes with a 5-year quality guarantee.	0
Garmin Forerunner 225 GPS Running Watch and Wrist Heart Rat	199.99	http://argos.scene7.com/is/image/Argos/4610489_R_SET?$Listers$	3	[{"author":"nickname","text":"This Garmin Forerunner 225 GPS Running Watch and Wrist Heart Rat was fantastic. I have never been so happy with a product before in my life as I was with the Garmin Forerunner 225 GPS Running Watch and Wrist Heart Rat","rating":1.5,"date":1458660721018},{"author":"nickname","text":"This Garmin Forerunner 225 GPS Running Watch and Wrist Heart Rat was fantastic. I have never been so happy with a product before in my life as I was with the Garmin Forerunner 225 GPS Running Watch and Wrist Heart Rat","rating":3.8,"date":1458660721018},{"author":"nickname","text":"This Garmin Forerunner 225 GPS Running Watch and Wrist Heart Rat was fantastic. I have never been so happy with a product before in my life as I was with the Garmin Forerunner 225 GPS Running Watch and Wrist Heart Rat","rating":4,"date":1458660721018}]	Perfect for individuals OR families, this product , a Garmin Forerunner 225 GPS Running Watch and Wrist Heart Rat, is an absolute bargain at £199.99. It is extremely reliable, made with high quality materials, and comes with a 5-year quality guarantee.	5
